Time,Muscle_Length,Muscle_Velocity,Total_Force
0.0,0.3,0.15697588432670048,1303.7801445916243
0.02004008016032064,0.3031458093051443,0.1566648859360189,1313.6063204954091
0.04008016032064128,0.3062791537449306,0.1557331230551524,1324.1710574158512
0.06012024048096192,0.309387617844429,0.1541842876748527,1335.432493939721
0.08016032064128256,0.3124588847138626,0.15202451685640028,1347.3460080710875
0.1002004008016032,0.31548078485270153,0.14926236841428242,1359.8643940402517
0.12024048096192384,0.31844134436974564,0.1459087870069622,1372.938049350534
0.1402805611222445,0.3213288324281309,0.14197706077006877,1386.5151713218067
0.16032064128256512,0.32413180772726347,0.1374827686638671,1400.5419623519565
0.18036072144288576,0.32683916383750433,0.13244371874363026,1414.9628430829753
0.2004008016032064,0.3294401732079701,0.1268798775975064,1429.7206726270272
0.22044088176352705,0.33192452967307573,0.12081329123147633,1444.7569749798818
0.24048096192384769,0.334282389289392,0.11426799771489193,1460.0121707245614
0.2605210420841683,0.3365044093410073,0.10726993193270395,1475.425813107142
0.280561122244489,0.33858178535883904,0.09984682282181545,1490.9368275492477
0.3006012024048096,0.34050628600721233,0.09202808349874125,1506.4837536482105
0.32064128256513025,0.34227028569946993,0.08384469471389089,1522.004988706046
0.3406813627254509,0.3438667948133803,0.07532908209433842,1537.4390318222177
0.3607214428857715,0.34528948738661785,0.06651498766144215,1552.724727583051
0.3807615230460922,0.3465327261825763,0.05743733613239321,1567.8015083822374
0.4008016032064128,0.3475915850271948,0.04813209653555539,1582.6096344121402
0.42084168336673344,0.3484618683282899,0.03863613968775503,1597.0904303751759
0.4408817635270541,0.3491401277000507,0.02898709209844874,1611.1865179770912
0.4609218436873747,0.34962367562682495,0.019223186879493426,1624.842043281108
0.48096192384769537,0.3499105961120544,0.009383112251340364,1638.0028980219877
0.501002004008016,0.3499997522701653,-0.0004941417540376136,1650.616934003043
0.5210420841683366,0.3498907908313314,-0.010369437786181379,1662.634169726721
0.5410821643286573,0.3495841435412602,-0.02020364625283655,1674.0069884398263
0.561122244488978,0.3490810254504562,-0.029957800365949083,1684.690326808805
0.5811623246492986,0.3483834300997392,-0.039593250542568015,1694.6418534774277
0.6012024048096192,0.34749412162109483,-0.049071817548835384,1703.8221367993285
0.6212424849699398,0.3464166237851566,-0.05835594378032205,1712.1948010808724
0.6412825651302605,0.3451552060387172,-0.06740884207918185,1719.7266707151289
0.6613226452905812,0.34371486658759415,-0.07619464149856547,1726.3879016359895
0.6813627254509018,0.3421013125918809,-0.0846785294366228,1732.1520995714213
0.7014028056112224,0.3403209375520582,-0.09282688957697616,1736.9964246273948
0.721442885771543,0.33838079597556925,-0.10060743508906356,1740.9016817880372
0.7414829659318637,0.33628857542424007,-0.10798933656053578,1743.85239697339
0.7615230460921844,0.3340525660533033,-0.11494334415486485,1745.8368783534909
0.781563126252505,0.3316816277627224,-0.12144190351006046,1746.8472626757427
0.8016032064128256,0.32918515509097634,-0.12745926491927229,1746.8795464220193
0.8216432865731462,0.32657303999040693,-0.13297158536072828,1745.9336016721313
0.8416833667334669,0.3238556326316285,-0.13795702297262302,1744.0131766106642
0.8617234468937875,0.32104370039230584,-0.14239582359869019,1741.1258806752803
0.8817635270541082,0.31814838519280325,-0.14627039906152284,1737.2831544053133
0.9018036072144289,0.3151811593477558,-0.14956539685345582,1732.5002241100874
0.9218436873747494,0.3121537801084964,-0.15226776096891204,1726.7960415366292
0.9418837675350701,0.3090782430764567,-0.15436678363715384,1720.1932087758128
0.9619238476953907,0.30596673467213753,-0.15585414775042494,1712.717888704444
0.9819639278557114,0.30283158384798275,-0.15672395981945098,1704.399701318262
1.002004008016032,0.2996852132364882,-0.15697277332561743,1695.5863931299984
1.0220440881763526,0.29654008992711633,-0.15659960237736126,1688.8296828259342
1.0420841683366733,0.2934086760670549,-0.15560592561664066,1681.3247591549107
1.062124248496994,0.2903033794815596,-0.15399568035999867,1673.1013594131177
1.0821643286573146,0.2872365045095399,-0.15177524699746492,1664.1920677659111
1.1022044088176353,0.2842202032491963,-0.14895342371106945,1654.6321861372294
1.122244488977956,0.28126642740689184,-0.1455413916131798,1644.4595943302584
1.1422845691382766,0.27838688094005076,-0.14155267044278208,1633.7145999335794
1.1623246492985972,0.27559297368173025,-0.13700306499524384,1622.439778607515
1.1823647294589177,0.2728957761306222,-0.13191060249784847,1610.679805383555
1.2024048096192383,0.2703059755856241,-0.1262954611792253,1598.48127764528
1.222444889779559,0.26783383379878956,-0.12017989031569254,1585.8925304921947
1.2424849699398797,0.265489146314454,-0.1135881220713868,1572.9634452181415
1.2625250501002003,0.2632812036556478,-0.10654627548140372,1559.7452516630503
1.282565130260521,0.26121875451159215,-0.09908225295846851,1546.29032522127
1.3026052104208417,0.25930997107214204,-0.09122562973323411,1532.6519793108268
1.3226452905811623,0.2575624166465327,-0.08300753666621574,1518.8842541258352
1.342685370741483,0.2559830156947386,-0.07446053689574406,1505.0417025091572
1.3627254509018036,0.2545780263901902,-0.06561849681072474,1491.1791737937863
1.3827655310621243,0.25335301582256525,-0.056516451859423,1477.3515964694093
1.4028056112224447,0.2523128379389108,-0.04719046772598645,1463.6137605353047
1.4228456913827654,0.2514616143105017,-0.037677497424818185,1450.020100402026
1.442885771543086,0.25080271780164354,-0.028015234878991713,1436.6244792020268
1.4629258517034067,0.25033875920513127,-0.018241965562930673,1423.4799753639259
1.4829659318637274,0.2500715768973177,-0.008396414801127072,1410.6386722960442
1.503006012024048,0.2500022295537835,0.0014824056759801252,1398.151452012592
1.5230460921843687,0.2501309919544712,0.011355352310983058,1386.0677935202136
1.5430861723446894,0.25045735389490503,0.02118330482081099,1374.4355767637965
1.56312625250501,0.2509800222078103,0.030927321205839853,1363.3008929083207
1.5831663326653307,0.25169692588712306,0.04054879205255979,1352.7078617085463
1.6032064128256511,0.2526052242940853,0.05000959351841949,1342.698456690146
1.6232464929859718,0.2537013184129114,0.0592722383926505,1333.3123388350098
1.6432865731462925,0.254980865111426,0.0683000246345351,1324.586699429683
1.6633266533066131,0.2564387943501673,0.07705718080051938,1316.5561126996854
1.6833667334669338,0.25806932927176746,0.08550900778396908,1309.2523988135738
1.7034068136272544,0.25986600909100777,0.09362201630592626,1302.7044977996077
1.723446893787575,0.26182171469485066,0.10136405961206663,1296.938354874618
1.7434869739478958,0.26392869685101045,0.10870446085009267,1291.9768176394052
1.7635270541082164,0.26617860691329126,0.1156141346228221,1287.8395455480547
1.783567134268537,0.26856252990202534,0.12206570223533397,1284.5429320098833
1.8036072144288577,0.2710710198285351,0.12803360017953125,1282.100039432656
1.8236472945891782,0.27369413712364987,0.1334941814262658,1280.5205474644674
1.8436873747494988,0.2764214880219726,0.13842580912364522,1279.8107146393886
1.8637274549098195,0.27924226574584005,0.1428089423302783,1279.9733535788323
1.8837675350701402,0.28214529332579136,0.14662621344375815,1281.007819846885
1.9038076152304608,0.28511906788787444,0.1498624970175486,1282.9100145038133
1.9238476953907815,0.28815180623230635,0.15250496969361915,1285.6724003475888
1.9438877755511021,0.29123149152288924,0.15454316101336385,1289.2840317790735
1.9639278557114228,0.29434592090218065,0.1559689949054377,1293.7305981725642
1.9839679358717435,0.2974827538437485,0.1567768216861669,1298.9944805797882
2.004008016032064,0.3006295610499228,0.15696344044567834,1305.6843825926705
2.024048096192385,0.3037738737012908,0.15652811173110592,1315.6614814399898
2.0440881763527052,0.3069032328627927,0.15547256047656788,1326.3689979926683
2.064128256513026,0.31000523885065223,0.15380096916835306,1337.7645050915153
2.0841683366733466,0.3130676003645303,0.15151996127233414,1349.8028495031733
2.1042084168336674,0.3160781831902248,0.14863857498935662,1362.4363308339784
2.124248496993988,0.3190250582799354,0.14516822744250835,1375.6148905366706
2.1442885771543083,0.3218965490195838,0.1411226694382508,1389.286310260938
2.164328657314629,0.32468127749589737,0.1365179309806095,1403.3964187619301
2.1843687374749496,0.3273682095799289,0.1313722577543377,1417.8893065468644
2.2044088176352705,0.3299466986483759,0.12570603882874565,1432.7075474091957
2.224448897795591,0.3324065277694577,0.11954172586861134,1447.7924259726092
2.244488977955912,0.334737950186196,0.11290374417236748,1463.0841703431288
2.2645290581162323,0.33693172793668685,0.105818395889969,1478.5221889475995
2.284569138276553,0.3389791684583391,0.09831375580402657,1494.045310619984
2.3046092184368736,0.34087215903103657,0.09041956008705831,1509.5920269842868
2.3246492985971945,0.3426031989227503,0.08216708847576015,1525.100736173551
2.344689378757515,0.3441654291102253,0.07358904032901847,1540.5099869194028
2.3647294589178354,0.3455526594569795,0.06471940506095208,1555.7587220447485
2.3847695390781563,0.34675939324092486,0.05559332746219425,1570.7865203950319
2.4048096192384767,0.3477808489344221,0.04624696844316567,1585.5338362493094
2.4248496993987976,0.3486129791504707,0.03671736175114759,1599.9422352624774
2.444889779559118,0.34925248667995906,0.027042267228761574,1613.9546260039251
2.464929859719439,0.34969683755643316,0.017260021195502517,1627.5154861749213
2.4849699398797593,0.3499442710966125,0.007409384544946107,1640.571082608655
2.50501002004008,0.34999380687687187,-0.0024706108402892113,1653.0696841809772
2.5250501002004007,0.3498452486180438,-0.012340816747371974,1664.9617667883463
2.5450901803607215,0.3494991849631496,-0.022162123753011187,1676.200209580713
2.565130260521042,0.34895698714497725,-0.031895616189538956,1686.7404816718556
2.5851703406813624,0.3482208035527472,-0.041502726343246366,1696.5408185872996
2.6052104208416833,0.3472935512193962,-0.05094538727397868,1705.5623877506623
2.6252505010020037,0.34617890426320896,-0.06018618365050976,1713.7694423527641
2.6452905811623246,0.3448812793295963,-0.06918850000398358,1721.1294629937684
2.665330661322645,0.3434058180907046,-0.07791666581201895,1727.6132865371374
2.685370741482966,0.3417583668722008,-0.08633609683853649,1733.1952216647733
2.7054108216432864,0.3399454534879576,-0.09441343216940723,1737.8531506756317
2.7254509018036073,0.337974261374429,-0.1021166664007449,1741.5686171242182
2.7454909819639277,0.3358526011272063,-0.10941527645622706,1744.3268989519029
2.7655310621242486,0.3335888795525362,-0.11628034253085673,1746.1170668211796
2.785571142284569,0.33119206635643045,-0.12268466268199774,1746.9320274217885
2.8056112224448895,0.32867165860335795,-0.12860286061354742,1746.7685515770079
2.8256513026052104,0.3260376430853464,-0.1340114862262709,1745.6272870388777
2.845691382765531,0.32330045675060154,-0.1388891085358086,1743.5127559215657
2.8657314629258517,0.3204709453484403,-0.14321640059017682,1740.4333367830418
2.885771543086172,0.31756032045440197,-0.14697621605037714,1736.4012314261777
2.905811623246493,0.31458011504582,-0.1501536571304971,1731.4324165505814
2.9258517034068134,0.311542137803881,-0.15273613362835015,1725.5465804470807
2.9458917835671343,0.3084584263232409,-0.15471341281247408,1718.7670449853156
2.9659318637274548,0.30534119941460347,-0.15607765996803646,1711.120673203856
2.9859719438877756,0.3022028086892515,-0.1568234694408961,1702.6377628688745
3.006012024048096,0.2990556896173731,-0.1569478860568072,1694.2962368057551
3.0260521042084165,0.29591231225410897,-0.1564504168308991,1687.3876455468417
3.0460921843687374,0.2927851318285596,-0.15533303292108958,1679.7365548084808
3.066132264529058,0.2896865393915402,-0.15360016181762504,1671.3732810551119
3.0861723446893787,0.28662881271763274,-0.15125866979969071,1662.3309626848788
3.106212424849699,0.2836240676560816,-0.14831783472870086,1652.6454287230392
3.12625250501002,0.28068421012329603,-0.14478930928593226,1642.3550568540072
3.1462925851703405,0.2778208889271865,-0.14068707480028575,1631.5006213547304
3.1663326653306614,0.27504544961025856,-0.13602738584906238,1620.1251315318452
3.186372745490982,0.2723688894943583,-0.13082870585130024,1608.273661302842
3.2064128256513023,0.2698018141051965,-0.12511163390881563,1595.9931705964127
3.226452905811623,0.2673543951493156,-0.11889882318494749,1583.3323192798155
3.2464929859719436,0.26503633021000816,-0.1122148911442924,1570.3412743503818
3.2665330661322645,0.26285680432188907,-0.10508632200913048,1557.0715111551913
3.286573146292585,0.2608244535763756,-0.09754136181915918,1543.5756094267
3.306613226452906,0.2589473309022835,-0.08960990651013567,1529.9070449422366
3.3266533066132262,0.25723287415713164,-0.08132338345508927,1516.1199776331248
3.346693386773547,0.25568787665558657,-0.07271462693739039,1502.2690369829113
3.3667334669338675,0.25431846025182536,-0.06381774804913576,1488.4091055650706
3.3867735470941884,0.25313005108247494,-0.05466799953029167,1474.5951015778146
3.406813627254509,0.2521273580662425,-0.045301636084276176,1460.8817612378302
3.4268537074148293,0.2513143542454298,-0.03575577072332781,1447.3234218950195
3.44689378757515,0.2506942610432634,-0.026068227712968906,1433.973806727738
3.4669338677354706,0.250269535499419,-0.016277392698219373,1420.8858118716123
3.4869739478957915,0.25004186053431676,-0.00642206060539241,1408.1112968253742
3.507014028056112,0.25001213828076596,0.0034587180778000715,1395.7008789642819
3.527054108216433,0.2501804865093789,0.01332579203481199,1383.703732975243
3.5470941883767533,0.2505462381619207,0.023140064252303638,1372.1673960084618
3.567134268537074,0.2511079439944412,0.03286264693705743,1361.1375793175607
3.5871743486973946,0.25186337831971856,0.042455015603843016,1350.6579871346335
3.6072144288577155,0.2528095478262586,0.05187916172376106,1340.770143497816
3.627254509018036,0.25394270343890735,0.06109774332814233,1331.5132277176367
3.6472945891783564,0.2552583551740799,0.07007423297132043,1322.9239191340093
3.6673346693386772,0.25675128993074386,0.07877306246592486,1315.0362517790816
3.6873747494989977,0.25841559214666204,0.08715976381726165,1307.881479521747
3.7074148296593186,0.26024466723804895,0.0952011057983313,1301.4879522281838
3.727454909819639,0.26223126772976146,0.10286522562426814,1295.8810034291878
3.74749498997996,0.2643675219724886,0.11012175520456502,1291.082849939271
3.7675350701402803,0.2666449653331508,0.11694194147270398,1287.1125038254218
3.787575150300601,0.26905457373492164,0.12329876031651654,1283.9856970741976
3.8076152304609217,0.27158679941397307,0.12916702365772714,1281.714819255787
3.8276553106212425,0.27423160875126346,0.13452347925650798,1280.308868431892
3.847695390781563,0.2769785220294643,0.1393469028454657,1279.7734155020964
3.8677354709418834,0.27981665495749447,0.14361818222810374,1280.1105821298595
3.8877755511022043,0.28273476179812584,0.14732039300842903,1281.3190323357155
3.9078156312625247,0.2857212799277722,0.15043886565168485,1283.3939777909384
3.9278557114228456,0.28876437565190083,0.15296124361053653,1286.327196790631
3.947895791583166,0.29185199109452714,0.1548775322862621,1290.1070668312268
3.967935871743487,0.29497189197599955,0.15618013863109592,1294.7186106631293
3.9879759519038074,0.2981117160897614,0.15686390123468286,1300.1435556361691
4.008016032064128,0.3012590222860068,0.1569261107755242,1307.6194283886152
4.028056112224449,0.30440133976813916,0.15636652075630852,1317.7458683590319
4.04809619238477,0.3075262175067006,0.15518734848061477,1328.5944669193334
4.06813627254509,0.3106212735749774,0.1533932662671429,1340.1222378910034
4.0881763527054105,0.3136742442107945,0.15099138293625725,1352.283503962062
4.108216432865731,0.316673032410098,0.14799121564218343,1365.0300776775646
4.128256513026052,0.31960575585977985,0.14440465216250864,1378.3114523762038
4.148296593186372,0.3224607940198177,0.1402459037944075,1392.075002316444
4.168336673346693,0.32522683416817294,0.135531449044187,1406.266191199285
4.188376753507014,0.32789291622599764,0.1302799683333138,1420.8287882613506
4.208416833667335,0.3304484761855403,0.12451226997966991,1435.7050910820337
4.228456913827655,0.3328833879686697,0.11825120774723352,1450.8361542219673
4.248496993987976,0.3351880035501589,0.11152159029099984,1466.1620227867268
4.268537074148297,0.3373531911867459,0.10435008285586278,1481.621969990409
4.288577154308617,0.33937037160049405,0.09676510161900609,1497.1547377777247
4.3086172344689375,0.34123155197307875,0.08879670109443794,1512.6987795511889
4.328657314629258,0.3429293576163032,0.08047645504586676,1528.1925040415763
4.348697394789579,0.34445706119335406,0.0718373313797045,1543.5745193554317
4.368737474949899,0.3458086093750088,0.06291356151395533,1558.7838762325823
4.38877755511022,0.3469786468251759,0.053740504740641626,1573.7603095497257
4.408817635270541,0.3479625374207259,0.04435450811914343,1588.4444771132485
4.428857715430862,0.3487563826215343,0.03479276245563234,1602.7781947950625
4.448897795591182,0.3493570369179456,0.025093154939295204,1616.7046670797179
4.468937875751503,0.3497621202944519,0.015294119019204189,1630.1687121093505
4.488977955911824,0.3499700276601983,0.005434482116712047,1643.116980334705
4.509018036072144,0.3499799352089494,-0.004446688223223916,1655.498165905878
4.529058116232465,0.3497918036833156,-0.014310239132159452,1667.263209965146
4.5490981963927855,0.3494063785303057,-0.024117087556383865,1678.365495036397
4.569138276553106,0.34882518694758874,-0.03382837511850312,1688.7610297408949
4.589178356713426,0.3480505318321693,-0.04340562208876797,1698.4086231074677
4.609218436873747,0.3470854826554538,-0.05281087985605204,1707.2700477864266
4.629258517034068,0.34593386330086456,-0.06200688129436216,1715.3101915205466
4.649298597194389,0.34460023691219277,-0.07095718842903409,1722.497196272871
4.669338677354709,0.343089887812727,-0.07962633681752962,1728.802584460093
4.68937875751503,0.3414088005668009,-0.08797997607272556,1734.2013717913096
4.709418837675351,0.3395636362667259,-0.09598500597192583,1738.672166265085
4.729458917835671,0.33756170613906844,-0.10360970761223776,1742.1972529325026
4.749498997995992,0.3354109425748527,-0.11082386909264486,1744.762664090364
4.7695390781563125,0.3331198676984814,-0.11759890522478322,1746.3582346264232
4.789579158316633,0.33069755959991143,-0.12390797079809879,1746.9776422973578
4.809619238476953,0.32815361636388835,-0.12972606695052313,1746.618432779819
4.829659318637274,0.32549811803876827,-0.13503014022326099,1745.2820293953812
4.849699398797595,0.3227415866956213,-0.1397991739071731,1742.9737274708302
4.869739478957916,0.3198949447358755,-0.14401427131876776,1739.702673356086
4.889779559118236,0.3169694716127048,-0.1476587306758903,1735.4818281829773
4.909819639278557,0.3139767591376435,-0.15071811127639556,1730.3279165084248
4.929859719438878,0.31092866554952253,-0.15318029071756722,1724.2613600455265
4.949899799599198,0.307837268527721,-0.15503551292958484,1717.3061967451438
